site,person,trial,targ_side_rel,accuracy,rt
Aberdeen,514,94,hard,0,10.582
Aberdeen,514,95,easy,1,3.525
Aberdeen,514,96,absent,1,10.7
Aberdeen,514,97,easy,1,0.947
Aberdeen,514,98,hard,0,9.303
Aberdeen,514,99,absent,1,8.2
Aberdeen,514,100,absent,1,8.274
Aberdeen,514,101,easy,1,1.591
Aberdeen,514,102,absent,1,7.814
Aberdeen,515,7,absent,1,10.547
Aberdeen,515,8,absent,1,19.302
Aberdeen,515,9,easy,1,2.965
Aberdeen,515,10,absent,1,15.15
Aberdeen,515,11,hard,0,15.432
Aberdeen,515,12,easy,1,1.486
Aberdeen,515,13,easy,1,1.397
Aberdeen,515,14,absent,1,11.615
Aberdeen,515,15,absent,1,12.99
Aberdeen,515,16,hard,0,13.836
Aberdeen,515,17,absent,1,9.078
Aberdeen,515,18,absent,1,22.627
Aberdeen,515,19,absent,1,11.467
Aberdeen,515,20,easy,1,3.137
Aberdeen,515,21,hard,0,13.01
Aberdeen,515,22,easy,1,1.31
Aberdeen,515,23,hard,1,14.869
Aberdeen,515,24,hard,0,10.451
Aberdeen,515,25,easy,1,2.709
Aberdeen,515,26,absent,1,11.542
Aberdeen,515,27,absent,1,13.08
Aberdeen,515,28,hard,0,12.318
Aberdeen,515,29,absent,1,13.084
Aberdeen,515,30,absent,0,8.767
Aberdeen,515,31,absent,1,14.679
Aberdeen,515,32,absent,1,14.129
Aberdeen,515,33,hard,1,5.143
Aberdeen,515,34,absent,0,5.396
Aberdeen,515,35,easy,1,6.729
Aberdeen,515,36,easy,1,1.312
Aberdeen,515,37,absent,0,1.691
Aberdeen,515,38,hard,1,6.633
Aberdeen,515,39,hard,1,10.46
Aberdeen,515,40,absent,1,14.422
Aberdeen,515,41,absent,1,11.494
Aberdeen,515,42,absent,0,3.805
Aberdeen,515,43,easy,1,8.987
Aberdeen,515,44,easy,1,3.924
Aberdeen,515,45,absent,1,14.134
Aberdeen,515,46,easy,1,1.138
Aberdeen,515,47,hard,1,11.269
Aberdeen,515,48,absent,0,11.409
Aberdeen,515,49,absent,1,13.864
Aberdeen,515,50,absent,1,8.513
Aberdeen,515,51,hard,1,2.88
Aberdeen,515,52,hard,0,6.11
Aberdeen,515,53,absent,1,15.407
Aberdeen,515,54,easy,1,1.203
Aberdeen,515,55,absent,1,13.091
Aberdeen,515,56,easy,1,3.665
Aberdeen,515,57,absent,1,7.014
Aberdeen,515,58,absent,1,7.229
Aberdeen,515,59,absent,1,15.167
Aberdeen,515,60,absent,1,11.668
Aberdeen,515,61,absent,1,8.901
Aberdeen,515,62,hard,1,1.956
Aberdeen,515,63,hard,0,8.056
Aberdeen,515,64,easy,1,1.138
Aberdeen,515,65,absent,0,4.605
Aberdeen,515,66,absent,1,7.747
Aberdeen,515,67,hard,0,8.033
Aberdeen,515,68,hard,1,1.82
Aberdeen,515,69,absent,1,10.145
Aberdeen,515,70,easy,1,1.089
Aberdeen,515,71,easy,1,1.935
Aberdeen,515,72,easy,1,0.892
Aberdeen,515,73,absent,1,6.209
Aberdeen,515,74,hard,1,4.01
Aberdeen,515,75,easy,1,0.921
Aberdeen,515,76,hard,0,7.877
Aberdeen,515,77,absent,1,8.883
Aberdeen,515,78,absent,1,9.372
Aberdeen,515,79,absent,1,7.313
Aberdeen,515,80,absent,1,9.476
Aberdeen,515,81,absent,1,5.978
Aberdeen,515,82,easy,1,0.851
Aberdeen,515,83,absent,1,6.128
Aberdeen,515,84,absent,1,6.577
Aberdeen,515,85,absent,1,6.49
Aberdeen,515,86,absent,0,6.45
Aberdeen,515,87,hard,0,5.4
Aberdeen,515,88,easy,1,1.043
Aberdeen,515,89,easy,1,1.005
Aberdeen,515,90,absent,1,2.975
Aberdeen,515,91,hard,1,3.819
Aberdeen,515,92,hard,0,6.456
Aberdeen,515,93,absent,0,1.883
Aberdeen,515,94,absent,1,6.583
Aberdeen,515,95,easy,1,0.743
Aberdeen,515,96,easy,0,1.121
Aberdeen,515,97,absent,1,4.854
Aberdeen,515,98,hard,0,5.548
Aberdeen,515,99,hard,0,8.758
Aberdeen,515,100,absent,1,9.09
Aberdeen,515,101,easy,1,0.894
Aberdeen,515,102,hard,1,1.249
Aberdeen,517,7,easy,1,1.458
Aberdeen,517,8,hard,1,4.102
Aberdeen,517,9,easy,1,2.192
Aberdeen,517,10,hard,0,3.434
Aberdeen,517,11,easy,1,1.368
Aberdeen,517,12,absent,0,3.067
Aberdeen,517,13,absent,1,4.766
Aberdeen,517,14,easy,1,1.298
Aberdeen,517,15,hard,0,3.949
Aberdeen,517,16,absent,1,3.971
Aberdeen,517,18,absent,1,3.712
Aberdeen,517,19,absent,0,2.244
Aberdeen,517,20,absent,0,3.7
Aberdeen,517,21,easy,0,4.877
Aberdeen,517,22,absent,0,3.031
Aberdeen,517,23,hard,0,2.222
Aberdeen,517,24,easy,0,7.855
Aberdeen,517,25,absent,0,3.357
Aberdeen,517,26,absent,1,5.705
Aberdeen,517,27,absent,1,6.527
Aberdeen,517,28,absent,0,5.099
Aberdeen,517,29,hard,0,4.1
Aberdeen,517,30,hard,0,8.221
Aberdeen,517,31,absent,1,2.961
Aberdeen,517,32,absent,0,4.212
Aberdeen,517,33,absent,1,3.964
Aberdeen,517,34,absent,1,5.2
Aberdeen,517,35,easy,1,1.55
Aberdeen,517,36,easy,1,1.079
Aberdeen,517,37,hard,1,4.12
Aberdeen,517,38,absent,1,7.116
Aberdeen,517,39,easy,1,2.297
Aberdeen,517,41,absent,1,9.919
Aberdeen,517,42,easy,1,1.522
Aberdeen,517,43,absent,1,4.383
Aberdeen,517,44,hard,1,3.405
Aberdeen,517,45,absent,1,4.839
Aberdeen,517,46,absent,1,5.089
Aberdeen,517,47,hard,0,6.278
Aberdeen,517,48,easy,1,0.909
Aberdeen,517,49,hard,1,5.032
Aberdeen,517,50,hard,1,3.828
Aberdeen,517,51,absent,1,6.684
Aberdeen,517,52,easy,1,1.11
Aberdeen,517,53,hard,0,6.307
Aberdeen,517,54,absent,1,4.706
Aberdeen,517,55,absent,1,7.356
Aberdeen,517,56,easy,1,2.248
Aberdeen,517,57,absent,1,6.314
Aberdeen,517,58,hard,1,4.568
Aberdeen,517,59,absent,0,0.897
Aberdeen,517,60,hard,0,6.868
Aberdeen,517,61,hard,1,7.195
Aberdeen,517,62,absent,0,3.062
Aberdeen,517,63,easy,1,1.489
Aberdeen,517,64,hard,0,5.95
Aberdeen,517,65,absent,1,6.62
Aberdeen,517,66,easy,1,1.583
Aberdeen,517,67,absent,1,6.358
Aberdeen,517,68,hard,1,4.026
Aberdeen,517,69,absent,1,6.647
Aberdeen,517,70,absent,0,5.801
Aberdeen,517,71,absent,1,6.018
Aberdeen,517,72,absent,0,5.402
Aberdeen,517,73,easy,1,2.02
Aberdeen,517,74,easy,1,1.175
Aberdeen,517,75,absent,0,3.437
Aberdeen,517,76,easy,1,1.032
Aberdeen,517,77,absent,1,7.32
Aberdeen,517,78,hard,1,3.764
Aberdeen,517,79,easy,1,1.467
Aberdeen,517,80,easy,1,1.713
Aberdeen,517,81,absent,1,5.225
Aberdeen,517,82,easy,1,0.985
Aberdeen,517,83,absent,1,6.386
Aberdeen,517,84,hard,0,5.603
Aberdeen,517,85,hard,0,9.719
Aberdeen,517,86,absent,1,8.508
Aberdeen,517,87,absent,1,5.754
Aberdeen,517,88,absent,1,4.573
Aberdeen,517,89,absent,1,6.338
Aberdeen,517,90,hard,0,5.19
Aberdeen,517,91,absent,1,8.364
Aberdeen,517,92,hard,0,6.986
Aberdeen,517,93,absent,0,4.846
Aberdeen,517,95,easy,1,1.472
Aberdeen,517,96,absent,0,5.037
Aberdeen,517,97,easy,1,1.523
Aberdeen,517,98,hard,1,3.369
Aberdeen,517,99,absent,1,5.804
Aberdeen,517,100,absent,0,1.69
Aberdeen,517,101,easy,1,1.544
Aberdeen,517,102,absent,1,4.916
Aberdeen,601,7,easy,1,0.825
Aberdeen,601,8,hard,0,2.789
Aberdeen,601,9,easy,1,0.878
Aberdeen,601,10,hard,0,3.877
Aberdeen,601,11,easy,0,5.825
Aberdeen,601,12,absent,1,6.505
Aberdeen,601,13,absent,1,5.972
Aberdeen,601,14,easy,0,5.242
Aberdeen,601,15,hard,0,8.761
Aberdeen,601,16,absent,1,7.976
Aberdeen,601,17,absent,1,8.491
Aberdeen,601,18,absent,0,6.241
Aberdeen,601,19,absent,1,6.755
Aberdeen,601,20,absent,1,8.525
Aberdeen,601,21,easy,1,1.3
Aberdeen,601,22,absent,1,8.615
Aberdeen,601,23,hard,0,8.777
Aberdeen,601,24,easy,1,1.126
Aberdeen,601,25,absent,0,4.92
Aberdeen,601,26,absent,1,7.361
Aberdeen,601,27,absent,1,7.438
Aberdeen,601,28,absent,1,8.966
Aberdeen,601,29,hard,0,8.675
Aberdeen,601,30,hard,1,5.855
Aberdeen,601,31,absent,1,4.291
Aberdeen,601,32,absent,1,7.289
Aberdeen,601,33,absent,1,11.897
Aberdeen,601,34,absent,1,11.361
Aberdeen,601,35,easy,1,3.621
Aberdeen,601,36,easy,1,2.201
Aberdeen,601,37,hard,0,11.141
Aberdeen,601,38,absent,1,15.892
Aberdeen,601,39,easy,1,2.362
Aberdeen,601,40,absent,1,12.706
Aberdeen,601,41,absent,1,11.995
Aberdeen,601,42,easy,1,1.899
Aberdeen,601,43,absent,1,11.102
Aberdeen,601,44,hard,0,9.073
Aberdeen,601,45,absent,1,10.891
Aberdeen,601,46,absent,1,10.404
Aberdeen,601,47,hard,0,8.371
Aberdeen,601,48,easy,1,1.199
Aberdeen,601,49,hard,0,10.716
Aberdeen,601,50,hard,1,6.468
Aberdeen,601,51,absent,1,9.977
Aberdeen,601,52,easy,1,1.131
Aberdeen,601,53,hard,0,11.292
Aberdeen,601,54,absent,0,11.112
Aberdeen,601,55,absent,1,8.935
Aberdeen,601,56,easy,1,2.861
Aberdeen,601,57,absent,1,11.566
Aberdeen,601,58,hard,1,10.85
Aberdeen,601,59,absent,1,11.601
Aberdeen,601,60,hard,0,14.716
Aberdeen,601,61,hard,1,11.316
Aberdeen,601,62,absent,1,15.531
Aberdeen,601,63,easy,1,2.645
Aberdeen,601,64,hard,0,12.412
Aberdeen,601,65,absent,1,13.155
Aberdeen,601,66,easy,1,1.197
Aberdeen,601,67,absent,1,10.312
Aberdeen,601,68,hard,1,12.377
Aberdeen,601,69,absent,1,9.329
Aberdeen,601,70,absent,1,7.378
Aberdeen,601,71,absent,1,9.679
Aberdeen,601,72,absent,1,8.498
Aberdeen,601,73,easy,1,1.407
Aberdeen,601,74,easy,1,1.324
Aberdeen,601,75,absent,1,7.254
Aberdeen,601,76,easy,1,1.096
Aberdeen,601,77,absent,1,6.907
Aberdeen,601,78,hard,0,6.952
Aberdeen,601,79,easy,1,1.155
Aberdeen,601,80,easy,1,0.8
Aberdeen,601,81,absent,1,7.564
Aberdeen,601,82,easy,1,0.882
Aberdeen,601,83,absent,1,7.891
Aberdeen,601,84,hard,0,6.76
Aberdeen,601,85,hard,0,5.42
Aberdeen,601,86,absent,1,11.032
Aberdeen,601,87,absent,0,10.563
Aberdeen,601,88,absent,1,10.012
Aberdeen,601,89,absent,1,10.021
Aberdeen,601,90,hard,0,13.222
Aberdeen,601,91,absent,1,8.712
Aberdeen,601,92,hard,1,12.028
Aberdeen,601,93,absent,0,7.947
Aberdeen,601,94,hard,0,8.29
Aberdeen,601,95,easy,1,1.264
Aberdeen,601,96,absent,1,10.537
Aberdeen,601,97,easy,1,1.231
Aberdeen,601,98,hard,0,9.748
Aberdeen,601,99,absent,1,9.972
Aberdeen,601,100,absent,1,10.414
Aberdeen,601,101,easy,1,1.194
Aberdeen,601,102,absent,1,10.137
Aberdeen,602,7,easy,1,3.04
Aberdeen,602,8,hard,1,10.477
Aberdeen,602,9,easy,1,1.857
Aberdeen,602,10,hard,0,15.363
Aberdeen,602,11,easy,1,1.499
Aberdeen,602,12,absent,0,28.551
Aberdeen,602,13,absent,1,26.145
Aberdeen,602,14,easy,1,1.595
Aberdeen,602,15,hard,0,22.358
Aberdeen,602,16,absent,0,26.113
Aberdeen,602,17,absent,1,17.718
Aberdeen,602,18,absent,0,17.325
Aberdeen,602,19,absent,0,12.879
Aberdeen,602,20,absent,0,2.467
Aberdeen,602,21,easy,1,4.907
Aberdeen,602,22,absent,0,32.057
Aberdeen,602,23,hard,0,19.767
Aberdeen,602,24,easy,1,2.662
Aberdeen,602,25,absent,1,24.176
Aberdeen,602,26,absent,1,23.192
Aberdeen,602,27,absent,1,26.625
Aberdeen,602,28,absent,1,22.862
Aberdeen,602,29,hard,0,28.774
Aberdeen,602,30,hard,1,18.522
Aberdeen,602,31,absent,1,16.235
Aberdeen,602,32,absent,0,5.148
Aberdeen,602,33,absent,0,14.142
Aberdeen,602,34,absent,1,15.73
Aberdeen,602,35,easy,1,5.296
Aberdeen,602,36,easy,1,1.377
Aberdeen,602,37,hard,0,31.33
Aberdeen,602,38,absent,0,20.735
Aberdeen,602,39,easy,1,7.129
Aberdeen,602,40,absent,0,22.636
Aberdeen,602,41,absent,1,37.778
Aberdeen,602,42,easy,1,2.413
Aberdeen,602,43,absent,1,8.254
Aberdeen,602,44,hard,0,7.365
Aberdeen,602,45,absent,1,36.192
Aberdeen,602,46,absent,1,28.004
Aberdeen,602,47,hard,0,24.208
Aberdeen,602,48,easy,1,1.767
Aberdeen,602,49,hard,0,15.68
Aberdeen,602,50,hard,1,23.961
Aberdeen,602,51,absent,1,15.832
Aberdeen,602,52,easy,1,1.057
Aberdeen,602,53,hard,0,13.884
Aberdeen,602,54,absent,0,4.901
Aberdeen,602,55,absent,0,18.98
Aberdeen,602,56,easy,1,1.945
Aberdeen,602,57,absent,0,17.44
Aberdeen,602,58,hard,0,16.11
Aberdeen,602,59,absent,0,10.577
Aberdeen,602,60,hard,1,25.309
Aberdeen,602,61,hard,0,28.699
Aberdeen,602,62,absent,0,8.462
Aberdeen,602,63,easy,1,1.514
Aberdeen,602,64,hard,1,4.986
Aberdeen,602,65,absent,1,30.842
Aberdeen,602,66,easy,0,1.115
Aberdeen,602,67,absent,1,24.789
Aberdeen,602,68,hard,0,16.906
Aberdeen,602,69,absent,1,21.039
Aberdeen,602,70,absent,0,19.038
Aberdeen,602,71,absent,0,7.325
Aberdeen,602,72,absent,1,22.327
Aberdeen,602,73,easy,1,2.322
Aberdeen,602,74,easy,1,1.009
Aberdeen,602,75,absent,1,19.765
Aberdeen,602,76,easy,1,1.091
Aberdeen,602,77,absent,0,6.981
Aberdeen,602,78,hard,1,18.85
Aberdeen,602,79,easy,1,1.69
Aberdeen,602,80,easy,1,0.978
Aberdeen,602,81,absent,1,13.68
Aberdeen,602,82,easy,1,1.225
Aberdeen,602,83,absent,1,17.938
Aberdeen,602,84,hard,1,1.963
Aberdeen,602,85,hard,1,10.228
Aberdeen,602,86,absent,1,17.848
Aberdeen,602,87,absent,1,9.896
Aberdeen,602,88,absent,1,15.239
Aberdeen,602,89,absent,1,17.291
Aberdeen,602,90,hard,0,19.141
Aberdeen,602,91,absent,1,14.528
Aberdeen,602,92,hard,0,8.68
Aberdeen,602,93,absent,1,18.177
Aberdeen,602,94,hard,0,18.291
Aberdeen,602,95,easy,1,1.159
Aberdeen,602,96,absent,1,11.93
Aberdeen,602,97,easy,1,0.922
Aberdeen,602,98,hard,1,11.136
Aberdeen,602,99,absent,1,12.627
Aberdeen,602,100,absent,1,14.809
Aberdeen,602,101,easy,1,0.881
Aberdeen,602,102,absent,0,17.269
Aberdeen,603,7,absent,0,1.853
Aberdeen,603,8,absent,0,7.087
Aberdeen,603,9,easy,1,2.444
Aberdeen,603,10,easy,1,1.615
Aberdeen,603,11,absent,0,4.643
Aberdeen,603,12,hard,1,4.091
Aberdeen,603,13,easy,1,2.186
Aberdeen,603,14,hard,1,2.614
Aberdeen,603,15,absent,0,7.548
Aberdeen,603,16,easy,1,6.941
Aberdeen,603,17,easy,1,1.964
Aberdeen,603,18,absent,1,11.839
Aberdeen,603,19,hard,1,1.295
Aberdeen,603,20,absent,0,5.792
Aberdeen,603,21,easy,1,14.172
Aberdeen,603,22,hard,0,10.388
Aberdeen,603,23,absent,0,16.672
Aberdeen,603,24,absent,0,3.181
Aberdeen,603,25,hard,0,21.798
Aberdeen,603,26,absent,1,25.715
Aberdeen,603,27,hard,1,18.832
Aberdeen,603,28,absent,1,21.404
Aberdeen,603,29,absent,1,12.612
Aberdeen,603,30,absent,1,22.859
Aberdeen,603,31,hard,1,7.467
Aberdeen,603,32,absent,1,12.491
Aberdeen,603,33,absent,1,12.181
Aberdeen,603,34,absent,1,11.414
Aberdeen,603,35,easy,1,1.662
Aberdeen,603,36,hard,0,10.641
Aberdeen,603,37,easy,1,5.413
Aberdeen,603,38,hard,0,15.191
Aberdeen,603,39,absent,0,11.134
Aberdeen,603,40,hard,0,19.902
Aberdeen,603,41,absent,1,30.307
Aberdeen,603,42,absent,1,13.575
Aberdeen,603,43,absent,1,24.415
Aberdeen,603,44,absent,1,17.305
Aberdeen,603,45,hard,1,10.124
Aberdeen,603,46,hard,0,16.694
Aberdeen,603,47,absent,1,16.312
Aberdeen,603,48,absent,1,11.443
Aberdeen,603,49,easy,1,9.107
Aberdeen,603,50,absent,1,12.795
Aberdeen,603,51,easy,1,2.289
Aberdeen,603,52,absent,1,12.814
Aberdeen,603,53,easy,1,1.67
Aberdeen,603,54,easy,1,0.908
Aberdeen,603,55,easy,1,0.999
Aberdeen,603,56,absent,1,10.476
Aberdeen,603,57,absent,1,8.297
Aberdeen,603,58,hard,1,1.877
Aberdeen,603,59,absent,1,9.272
Aberdeen,603,60,absent,1,12.3
Aberdeen,603,61,absent,1,19.444
Aberdeen,603,62,absent,1,14.324
Aberdeen,603,63,hard,1,2.796
Aberdeen,603,64,absent,1,15.315
Aberdeen,603,65,easy,1,0.897
Aberdeen,603,66,hard,1,4.173
Aberdeen,603,67,hard,1,1.947
Aberdeen,603,68,absent,1,8.273
Aberdeen,603,69,absent,1,8.971
Aberdeen,603,70,absent,1,8.756
Aberdeen,603,71,absent,1,10.07
Aberdeen,603,72,absent,1,21.374
Aberdeen,603,73,easy,1,0.937
Aberdeen,603,74,hard,1,7.101
Aberdeen,603,75,easy,1,0.723
Aberdeen,603,76,easy,1,0.673
Aberdeen,603,77,hard,1,5.784
Aberdeen,603,78,easy,1,0.758
Aberdeen,603,79,easy,1,0.977
Aberdeen,603,80,easy,1,1.668
Aberdeen,603,81,absent,1,5.268
Aberdeen,603,82,easy,1,0.702
Aberdeen,603,83,easy,1,0.943
Aberdeen,603,84,absent,1,4.905
Aberdeen,603,85,hard,1,1.079
Aberdeen,603,86,absent,1,7.465
Aberdeen,603,87,hard,1,3.365
Aberdeen,603,88,absent,1,10.093
Aberdeen,603,89,hard,1,1.113
Aberdeen,603,90,hard,1,7.438
Aberdeen,603,91,absent,1,6.8
Aberdeen,603,92,absent,1,8.17
Aberdeen,603,93,easy,1,0.627
Aberdeen,603,94,absent,1,6.493
Aberdeen,603,95,absent,1,8.567
Aberdeen,603,96,absent,1,5.487
Aberdeen,603,97,absent,1,7.331
Aberdeen,603,98,absent,1,9.226
Aberdeen,603,99,easy,1,1.223
Aberdeen,603,100,hard,1,0.865
Aberdeen,603,101,hard,1,1.191
Aberdeen,603,102,absent,1,9.339
Aberdeen,604,7,hard,1,1.547
Aberdeen,604,8,absent,0,1.652
Aberdeen,604,9,hard,1,5.95
Aberdeen,604,10,hard,1,2.598
Aberdeen,604,11,absent,0,1.72
Aberdeen,604,12,hard,0,4.889
Aberdeen,604,13,hard,1,2.182
Aberdeen,604,14,easy,1,1.11
Aberdeen,604,15,absent,0,7.454
Aberdeen,604,16,absent,0,1.249
Aberdeen,604,17,absent,0,3.158
Aberdeen,604,18,absent,0,3.358
Aberdeen,604,19,absent,1,6.532
Aberdeen,604,20,easy,1,2.954
Aberdeen,604,21,absent,1,4.485
Aberdeen,604,22,absent,1,6.541
Aberdeen,604,23,easy,1,2.006
Aberdeen,604,24,hard,1,2.159
Aberdeen,604,25,absent,1,10.286
Aberdeen,604,26,easy,1,6.151
Aberdeen,604,27,easy,1,1.836
Aberdeen,604,28,absent,1,8.336
Aberdeen,604,29,absent,1,7.247
Aberdeen,604,30,easy,1,6.619
Aberdeen,604,31,absent,1,10.113
Aberdeen,604,32,easy,1,1.005
Aberdeen,604,33,hard,0,7.818
Aberdeen,604,34,absent,1,12.865
Aberdeen,604,35,absent,1,9.563
Aberdeen,604,36,absent,1,6.812
Aberdeen,604,37,absent,1,10.983
Aberdeen,604,38,absent,0,13.039
Aberdeen,604,39,absent,0,6.855
Aberdeen,604,40,absent,1,4.068
Aberdeen,604,41,hard,1,1.586
Aberdeen,604,42,easy,1,1.265
Aberdeen,604,43,hard,1,2.503
Aberdeen,604,44,easy,1,1.015
Aberdeen,604,45,easy,1,0.911
Aberdeen,604,46,absent,1,15.41
Aberdeen,604,47,absent,1,5.089
Aberdeen,604,48,hard,0,3.322
Aberdeen,604,49,hard,1,5.394
Aberdeen,604,50,easy,1,2.047
Aberdeen,604,51,absent,1,13.426
Aberdeen,604,52,easy,1,0.942
Aberdeen,604,53,absent,1,4.773
Aberdeen,604,54,hard,0,9.257
Aberdeen,604,55,hard,1,4.804
Aberdeen,604,56,absent,1,11.112
Aberdeen,604,57,hard,1,1.439
Aberdeen,604,58,absent,1,7.105
Aberdeen,604,59,absent,1,5.269
Aberdeen,604,60,absent,0,4.12
Aberdeen,604,61,easy,1,0.999
Aberdeen,604,62,absent,1,6.932
Aberdeen,604,63,easy,1,0.923
Aberdeen,604,64,hard,0,8.155
Aberdeen,604,65,absent,1,10.602
Aberdeen,604,66,absent,1,8.388
Aberdeen,604,67,hard,0,13.514
Aberdeen,604,68,absent,0,9.913
Aberdeen,604,69,hard,0,4.845
Aberdeen,604,70,easy,1,1.185
Aberdeen,604,71,easy,1,2.34
Aberdeen,604,72,absent,0,5.421
Aberdeen,604,73,absent,1,13.297
Aberdeen,604,74,absent,1,14.284
Aberdeen,604,75,absent,1,10.975
Aberdeen,604,76,easy,1,1.159
Aberdeen,604,77,easy,1,1.573
Aberdeen,604,78,hard,1,3.296
Aberdeen,604,79,absent,1,9.019
Aberdeen,604,80,hard,0,9.287
Aberdeen,604,81,absent,1,12.49
Aberdeen,604,82,easy,1,0.966
Aberdeen,604,83,easy,1,0.891
Aberdeen,604,85,hard,1,2.694
Aberdeen,604,86,absent,0,2.782
Aberdeen,604,87,absent,0,1.141
Aberdeen,604,88,easy,1,1.281
Aberdeen,604,89,absent,1,14.148
Aberdeen,604,90,hard,0,6.434
Aberdeen,604,91,absent,1,16.045
Aberdeen,604,92,absent,1,6.385
Aberdeen,604,93,hard,0,8.762
Aberdeen,604,94,absent,1,14.701
Aberdeen,604,95,absent,1,10.532
Aberdeen,604,96,hard,1,1.59
Aberdeen,604,97,absent,1,17.887
Aberdeen,604,98,absent,1,8.496
Aberdeen,604,99,easy,1,2.003
Aberdeen,604,100,easy,0,11.704
Aberdeen,604,101,easy,1,0.906
Aberdeen,604,102,absent,1,8.282
Aberdeen,605,7,absent,0,8.406
Aberdeen,605,8,hard,1,11.285
Aberdeen,605,9,easy,1,2.682
Aberdeen,605,10,easy,1,6.898
Aberdeen,605,11,absent,0,3.576
Aberdeen,605,12,absent,0,4.327
Aberdeen,605,13,absent,0,8.151
Aberdeen,605,14,absent,0,16.808
Aberdeen,605,15,easy,1,3.193
Aberdeen,605,16,easy,0,7.942
Aberdeen,605,17,hard,0,8.148
Aberdeen,605,18,easy,1,2.695
Aberdeen,605,19,hard,0,6.128
Aberdeen,605,20,absent,0,8.779
Aberdeen,605,21,absent,0,12.697
Aberdeen,605,22,easy,1,2.529
Aberdeen,605,23,hard,0,7.674
Aberdeen,605,24,absent,0,2.633
Aberdeen,605,25,hard,1,6.488
Aberdeen,605,26,hard,1,2.033
Aberdeen,605,27,absent,1,11.465
Aberdeen,605,28,absent,1,6.583
Aberdeen,605,29,absent,0,2.244
Aberdeen,605,30,absent,0,2.691
Aberdeen,605,31,absent,1,7.093
Aberdeen,605,32,easy,1,2.657
Aberdeen,605,33,easy,0,5.403
Aberdeen,605,34,easy,1,2.268
Aberdeen,605,35,absent,1,8.27
Aberdeen,605,36,easy,0,16.281
Aberdeen,605,37,hard,0,10.637
Aberdeen,605,38,hard,1,4.848
Aberdeen,605,39,absent,1,8.692
Aberdeen,605,40,absent,1,9.551
Aberdeen,605,41,easy,1,6.836
Aberdeen,605,42,absent,0,3.608
Aberdeen,605,43,easy,1,2.674
Aberdeen,605,44,hard,1,0.892
Aberdeen,605,45,hard,1,6.294
Aberdeen,605,46,absent,0,13.564
Aberdeen,605,47,absent,0,6.156
Aberdeen,605,48,hard,1,5.957
Aberdeen,605,49,hard,1,0.956
Aberdeen,605,50,absent,0,0.782
Aberdeen,605,51,absent,0,10.45
Aberdeen,605,52,absent,1,9.367
Aberdeen,605,53,absent,0,1.439
Aberdeen,605,54,absent,1,5.733
Aberdeen,605,55,absent,0,2.09
Aberdeen,605,56,absent,0,3.162
Aberdeen,605,57,easy,0,5.986
Aberdeen,605,58,easy,1,2.388
Aberdeen,605,59,absent,0,3.831
Aberdeen,605,60,absent,0,7.706
Aberdeen,605,61,absent,0,1.51
Aberdeen,605,62,hard,1,3.354
Aberdeen,605,63,easy,1,3.562
Aberdeen,605,64,absent,1,5.751
Aberdeen,605,65,easy,0,3.12
Aberdeen,605,66,absent,1,5.841
Aberdeen,605,67,hard,1,4.89
Aberdeen,605,68,hard,1,1.657
Aberdeen,605,69,absent,0,2.202
Aberdeen,605,70,hard,1,6.162
Aberdeen,605,71,absent,0,5.961
Aberdeen,605,72,absent,1,6.801
Aberdeen,605,73,absent,1,9.568
Aberdeen,605,74,easy,1,2.568
Aberdeen,605,75,hard,1,8.954
Aberdeen,605,76,hard,0,11.078
Aberdeen,605,77,easy,1,10.296
Aberdeen,605,78,absent,1,12.476
Aberdeen,605,79,hard,1,4.63
Aberdeen,605,80,hard,1,12.46
Aberdeen,605,81,absent,1,6.834
Aberdeen,605,82,absent,1,8.04
Aberdeen,605,83,hard,0,10.033
Aberdeen,605,84,absent,0,1.695
Aberdeen,605,85,absent,0,6.831
Aberdeen,605,86,easy,1,2.277
Aberdeen,605,87,easy,1,1.336
Aberdeen,605,88,absent,1,6.356
Aberdeen,605,89,easy,1,1.058
Aberdeen,605,90,absent,1,5.98
Aberdeen,605,91,easy,1,1.836
Aberdeen,605,92,easy,1,1.284
Aberdeen,605,93,hard,1,7.008
Aberdeen,605,94,easy,1,1.184
Aberdeen,605,95,hard,0,6.336
Aberdeen,605,96,absent,0,14.526
Aberdeen,605,97,absent,1,8.35
Aberdeen,605,98,absent,1,8.03
Aberdeen,605,99,absent,1,8.973
Aberdeen,605,100,hard,0,6.69
Aberdeen,605,101,absent,1,9.651
Aberdeen,605,102,absent,1,12.409
Aberdeen,606,7,hard,0,7.022
Aberdeen,606,8,absent,1,7.828
Aberdeen,606,9,easy,1,10.622
Aberdeen,606,10,absent,0,7.638
Aberdeen,606,11,absent,1,11.841
Aberdeen,606,12,easy,1,5.292
Aberdeen,606,13,absent,1,8.055
Aberdeen,606,14,hard,0,8.192
Aberdeen,606,15,absent,1,3.499
Aberdeen,606,16,absent,1,15.442
Aberdeen,606,17,absent,1,11.6
Aberdeen,606,18,easy,1,3.764
Aberdeen,606,19,absent,1,12.719
Aberdeen,606,20,hard,0,11.818
Aberdeen,606,21,easy,1,3.032
Aberdeen,606,22,easy,1,2.829
Aberdeen,606,23,hard,0,7.963
Aberdeen,606,24,easy,1,1.5
Aberdeen,606,25,absent,0,16.441
Aberdeen,606,26,absent,0,3.126
Aberdeen,606,27,hard,0,8.388
