condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 trialType	 easySide	 accuracy	 RT
linesB	 54	 83	 1	 534	 22	 340	 right	 properTrial	 right	 1	 0.979
linesB	 54	 84	 1	 516	 -4	 372	 left	 properTrial	 left	 1	 1.075
linesB	 54	 85	 1	 523	 -11	 383	 absent	 properTrial	 left	 1	 12.139
linesB	 54	 86	 1	 518	 6	 374	 right	 properTrial	 right	 1	 1.044
linesB	 54	 87	 1	 508	 4	 370	 absent	 properTrial	 left	 1	 7.540
linesB	 54	 88	 1	 505	 -7	 378	 left	 properTrial	 right	 1	 2.385
linesB	 54	 89	 1	 516	 -4	 393	 left	 properTrial	 left	 1	 0.858
linesB	 54	 90	 1	 513	 -1	 378	 left	 properTrial	 left	 1	 0.812
linesB	 54	 91	 1	 521	 -9	 374	 absent	 properTrial	 left	 1	 8.727
linesB	 54	 92	 1	 518	 -6	 360	 left	 properTrial	 left	 1	 0.892
linesB	 54	 93	 1	 515	 -3	 393	 absent	 properTrial	 left	 1	 8.026
linesB	 54	 94	 1	 516	 4	 387	 left	 properTrial	 right	 0	 10.682
linesB	 54	 95	 1	 524	 -12	 367	 right	 properTrial	 left	 1	 12.947
linesB	 54	 96	 1	 515	 3	 349	 absent	 properTrial	 right	 1	 8.849
linesB	 54	 97	 1	 522	 -10	 348	 absent	 properTrial	 left	 1	 12.001
linesB	 54	 98	 1	 530	 18	 353	 absent	 properTrial	 right	 1	 9.238
linesB	 54	 99	 1	 523	 11	 354	 absent	 properTrial	 right	 1	 6.164
linesB	 54	 100	 1	 527	 15	 370	 left	 properTrial	 right	 1	 10.876
linesB	 54	 101	 1	 519	 7	 361	 absent	 properTrial	 right	 0	 5.731
linesB	 54	 102	 1	 521	 -9	 364	 right	 properTrial	 left	 1	 2.241
linesB	 54	 103	 1	 510	 2	 362	 absent	 properTrial	 left	 0	 7.617
linesB	 54	 104	 1	 511	 -1	 366	 left	 properTrial	 right	 1	 8.826
linesB	 54	 105	 1	 523	 11	 348	 right	 properTrial	 right	 1	 0.942
linesB	 54	 106	 1	 522	 -10	 366	 absent	 properTrial	 left	 0	 3.496
linesB	 54	 107	 1	 511	 1	 365	 left	 properTrial	 left	 1	 0.821
linesB	 54	 108	 1	 514	 -2	 381	 right	 properTrial	 left	 1	 4.338
linesB	 54	 109	 1	 523	 11	 371	 absent	 properTrial	 right	 1	 5.821
linesB	 54	 110	 1	 516	 4	 370	 absent	 properTrial	 right	 0	 2.152
linesB	 54	 111	 1	 514	 2	 362	 right	 properTrial	 right	 1	 0.694
linesB	 54	 112	 1	 517	 -5	 380	 absent	 properTrial	 left	 0	 7.856
linesB	 55	 17	 1	 484	 28	 409	 left	 properTrial	 left	 1	 1.070
linesB	 55	 18	 1	 494	 18	 388	 right	 properTrial	 left	 0	 7.273
linesB	 55	 19	 1	 502	 -10	 402	 right	 properTrial	 right	 1	 1.287
linesB	 55	 20	 1	 485	 -27	 414	 left	 properTrial	 right	 0	 6.495
linesB	 55	 21	 1	 501	 11	 385	 left	 properTrial	 left	 1	 0.864
linesB	 55	 22	 1	 488	 -24	 387	 absent	 properTrial	 right	 1	 7.801
linesB	 55	 23	 1	 509	 -3	 371	 absent	 properTrial	 right	 1	 9.411
linesB	 55	 24	 1	 478	 -34	 376	 right	 properTrial	 right	 1	 1.748
linesB	 55	 25	 1	 488	 24	 399	 right	 properTrial	 left	 0	 7.970
linesB	 55	 26	 1	 521	 -9	 414	 absent	 properTrial	 left	 1	 5.478
linesB	 55	 27	 1	 483	 29	 388	 absent	 properTrial	 left	 1	 5.459
linesB	 55	 28	 1	 474	 38	 380	 absent	 properTrial	 left	 1	 7.765
linesB	 55	 29	 1	 490	 22	 362	 absent	 properTrial	 left	 1	 10.284
linesB	 55	 30	 1	 500	 -12	 404	 absent	 properTrial	 right	 1	 6.690
linesB	 55	 31	 1	 479	 -33	 396	 right	 properTrial	 right	 0	 5.747
linesB	 55	 32	 1	 483	 29	 386	 absent	 properTrial	 left	 1	 8.920
linesB	 55	 33	 1	 499	 -13	 393	 left	 properTrial	 right	 0	 7.697
linesB	 55	 34	 1	 485	 -27	 389	 right	 properTrial	 right	 1	 2.029
linesB	 55	 35	 1	 494	 18	 389	 absent	 properTrial	 left	 1	 8.775
linesB	 55	 36	 1	 478	 34	 373	 absent	 properTrial	 left	 1	 8.109
linesB	 55	 37	 1	 486	 26	 396	 absent	 properTrial	 left	 1	 4.426
linesB	 55	 38	 1	 497	 -15	 388	 absent	 properTrial	 right	 1	 7.687
linesB	 55	 39	 1	 489	 -23	 380	 left	 properTrial	 right	 0	 4.894
linesB	 55	 40	 1	 499	 -13	 390	 left	 properTrial	 right	 0	 8.177
linesB	 55	 41	 1	 501	 11	 385	 absent	 properTrial	 left	 1	 5.922
linesB	 55	 42	 1	 477	 35	 366	 absent	 properTrial	 left	 1	 5.587
linesB	 55	 43	 1	 505	 -7	 383	 absent	 properTrial	 right	 1	 3.622
linesB	 55	 44	 1	 496	 -16	 347	 absent	 properTrial	 right	 1	 3.918
linesB	 55	 45	 1	 498	 14	 329	 left	 properTrial	 left	 0	 9.406
linesB	 55	 46	 1	 505	 -7	 396	 right	 properTrial	 right	 1	 1.174
linesB	 55	 47	 1	 496	 16	 365	 right	 properTrial	 left	 0	 5.306
linesB	 55	 48	 1	 505	 -7	 362	 absent	 properTrial	 right	 1	 7.279
linesB	 55	 49	 1	 488	 -24	 369	 right	 properTrial	 right	 1	 0.941
linesB	 55	 50	 1	 492	 20	 388	 absent	 properTrial	 left	 1	 6.815
linesB	 55	 51	 1	 495	 -17	 358	 absent	 properTrial	 right	 1	 4.013
linesB	 55	 52	 1	 490	 -22	 370	 right	 properTrial	 right	 1	 1.683
linesB	 55	 53	 1	 488	 -24	 386	 absent	 properTrial	 right	 1	 6.090
linesB	 55	 54	 1	 485	 -27	 379	 left	 properTrial	 right	 0	 5.690
linesB	 55	 55	 1	 484	 28	 372	 absent	 properTrial	 left	 1	 11.268
linesB	 55	 56	 1	 495	 -17	 352	 absent	 properTrial	 right	 1	 6.502
linesB	 55	 57	 1	 504	 -8	 377	 left	 properTrial	 right	 0	 6.546
linesB	 55	 58	 1	 502	 -10	 342	 right	 properTrial	 right	 1	 1.727
linesB	 55	 59	 1	 489	 -23	 362	 left	 properTrial	 right	 0	 4.862
linesB	 55	 60	 1	 498	 -14	 385	 left	 properTrial	 right	 0	 8.837
linesB	 55	 61	 1	 504	 8	 368	 absent	 properTrial	 left	 1	 5.255
linesB	 55	 62	 1	 503	 -9	 376	 right	 properTrial	 right	 0	 4.651
linesB	 55	 63	 1	 498	 14	 367	 right	 properTrial	 left	 0	 7.567
linesB	 55	 64	 1	 501	 11	 379	 absent	 properTrial	 left	 1	 4.581
linesB	 55	 65	 1	 524	 -12	 384	 absent	 properTrial	 left	 1	 5.392
linesB	 55	 66	 1	 531	 -19	 383	 left	 properTrial	 left	 1	 1.025
linesB	 55	 67	 1	 524	 12	 392	 absent	 properTrial	 right	 1	 5.012
linesB	 55	 68	 1	 527	 15	 366	 left	 properTrial	 right	 0	 3.469
linesB	 55	 69	 1	 510	 -2	 377	 absent	 properTrial	 right	 1	 4.286
linesB	 55	 70	 1	 522	 -10	 341	 right	 properTrial	 left	 0	 3.183
linesB	 55	 71	 1	 523	 11	 368	 left	 properTrial	 right	 0	 6.291
linesB	 55	 72	 1	 535	 -23	 368	 absent	 properTrial	 left	 1	 8.422
linesB	 55	 73	 1	 519	 7	 362	 right	 properTrial	 right	 1	 3.913
linesB	 55	 74	 1	 507	 5	 390	 right	 properTrial	 left	 0	 7.926
linesB	 55	 75	 1	 527	 15	 362	 absent	 properTrial	 right	 1	 6.363
linesB	 55	 76	 1	 524	 12	 381	 right	 properTrial	 right	 1	 0.914
linesB	 55	 77	 1	 518	 6	 389	 absent	 properTrial	 right	 1	 8.325
linesB	 55	 78	 1	 524	 12	 390	 left	 properTrial	 right	 0	 9.107
linesB	 55	 79	 1	 527	 15	 398	 absent	 properTrial	 right	 0	 3.433
linesB	 55	 80	 1	 527	 15	 382	 absent	 properTrial	 right	 1	 5.770
linesB	 55	 81	 1	 547	 -35	 385	 absent	 properTrial	 left	 1	 5.043
linesB	 55	 82	 1	 522	 -10	 386	 absent	 properTrial	 left	 1	 7.256
linesB	 55	 83	 1	 493	 -19	 356	 right	 properTrial	 right	 1	 1.870
linesB	 55	 84	 1	 521	 -9	 380	 left	 properTrial	 left	 1	 1.291
linesB	 55	 85	 1	 525	 -13	 397	 absent	 properTrial	 left	 1	 11.337
linesB	 55	 86	 1	 530	 18	 390	 right	 properTrial	 right	 1	 0.709
linesB	 55	 87	 1	 523	 -11	 391	 absent	 properTrial	 left	 1	 5.843
linesB	 55	 88	 1	 515	 3	 374	 left	 properTrial	 right	 0	 6.379
linesB	 55	 89	 1	 504	 8	 390	 left	 properTrial	 left	 1	 0.749
linesB	 55	 90	 1	 504	 8	 383	 left	 properTrial	 left	 1	 0.665
linesB	 55	 91	 1	 497	 15	 389	 absent	 properTrial	 left	 1	 3.557
linesB	 55	 92	 1	 504	 8	 368	 left	 properTrial	 left	 1	 0.714
linesB	 55	 93	 1	 496	 16	 380	 absent	 properTrial	 left	 1	 5.351
linesB	 55	 94	 1	 503	 -9	 346	 left	 properTrial	 right	 0	 5.324
linesB	 55	 95	 1	 500	 12	 387	 right	 properTrial	 left	 1	 1.716
linesB	 55	 96	 1	 501	 -11	 388	 absent	 properTrial	 right	 1	 3.297
linesB	 55	 97	 1	 502	 10	 378	 absent	 properTrial	 left	 1	 4.921
linesB	 55	 98	 1	 513	 1	 380	 absent	 properTrial	 right	 1	 2.702
linesB	 55	 99	 1	 504	 -8	 385	 absent	 properTrial	 right	 1	 2.336
linesB	 55	 100	 1	 494	 -18	 386	 left	 properTrial	 right	 0	 2.286
linesB	 55	 101	 1	 513	 1	 368	 absent	 properTrial	 right	 1	 3.429
linesB	 55	 102	 1	 498	 14	 386	 right	 properTrial	 left	 0	 4.266
linesB	 55	 103	 1	 502	 10	 394	 absent	 properTrial	 left	 1	 4.033
linesB	 55	 104	 1	 501	 -11	 383	 left	 properTrial	 right	 0	 2.722
linesB	 55	 105	 1	 509	 -3	 367	 right	 properTrial	 right	 1	 0.816
linesB	 55	 106	 1	 494	 18	 369	 absent	 properTrial	 left	 1	 3.437
linesB	 55	 107	 1	 497	 15	 380	 left	 properTrial	 left	 1	 0.722
linesB	 55	 108	 1	 495	 17	 380	 right	 properTrial	 left	 0	 4.403
linesB	 55	 109	 1	 506	 -6	 392	 absent	 properTrial	 right	 1	 5.201
linesB	 55	 110	 1	 501	 -11	 386	 absent	 properTrial	 right	 1	 6.593
linesB	 55	 111	 1	 494	 -18	 365	 right	 properTrial	 right	 1	 0.781
linesB	 55	 112	 1	 501	 11	 382	 absent	 properTrial	 left	 1	 5.481
linesB	 61	 17	 1	 512	 0	 371	 left	 properTrial	 left	 1	 0.790
linesB	 61	 18	 1	 522	 -10	 372	 right	 properTrial	 left	 0	 7.656
linesB	 61	 19	 1	 508	 -4	 388	 right	 properTrial	 right	 1	 0.943
linesB	 61	 20	 1	 511	 -1	 366	 left	 properTrial	 right	 0	 15.356
linesB	 61	 21	 1	 524	 -12	 370	 left	 properTrial	 left	 1	 0.986
linesB	 61	 22	 1	 518	 6	 374	 absent	 properTrial	 right	 1	 26.691
linesB	 61	 23	 1	 518	 6	 401	 absent	 properTrial	 right	 1	 20.675
linesB	 61	 24	 1	 516	 4	 387	 right	 properTrial	 right	 1	 1.522
linesB	 61	 25	 1	 544	 -32	 321	 right	 properTrial	 left	 1	 3.698
linesB	 61	 26	 1	 535	 -23	 352	 absent	 properTrial	 left	 1	 12.767
linesB	 61	 27	 1	 517	 -5	 385	 absent	 properTrial	 left	 1	 9.704
linesB	 61	 28	 1	 503	 9	 384	 absent	 properTrial	 left	 1	 10.870
linesB	 61	 29	 1	 691	 -179	 333	 absent	 properTrial	 left	 0	 9.837
linesB	 61	 30	 1	 519	 7	 343	 absent	 properTrial	 right	 1	 11.127
linesB	 61	 31	 1	 557	 45	 296	 right	 properTrial	 right	 0	 5.452
linesB	 61	 32	 1	 510	 2	 376	 absent	 properTrial	 left	 1	 8.905
linesB	 61	 33	 1	 644	 132	 304	 left	 properTrial	 right	 0	 9.607
linesB	 61	 34	 1	 510	 -2	 376	 right	 properTrial	 right	 1	 1.155
linesB	 61	 35	 1	 511	 1	 365	 absent	 properTrial	 left	 0	 20.678
linesB	 61	 36	 1	 511	 1	 372	 absent	 properTrial	 left	 1	 6.013
linesB	 61	 37	 1	 506	 6	 386	 absent	 properTrial	 left	 1	 5.280
linesB	 61	 38	 1	 520	 8	 378	 absent	 properTrial	 right	 1	 9.254
linesB	 61	 39	 1	 491	 -21	 367	 left	 properTrial	 right	 1	 1.949
linesB	 61	 40	 1	 511	 -1	 383	 left	 properTrial	 right	 0	 10.008
linesB	 61	 41	 1	 525	 -13	 377	 absent	 properTrial	 left	 1	 11.103
linesB	 61	 42	 1	 508	 4	 388	 absent	 properTrial	 left	 1	 5.466
linesB	 61	 43	 1	 523	 11	 374	 absent	 properTrial	 right	 1	 10.905
linesB	 61	 44	 1	 529	 17	 387	 absent	 properTrial	 right	 1	 9.811
linesB	 61	 45	 1	 517	 -5	 360	 left	 properTrial	 left	 1	 2.289
linesB	 61	 46	 1	 527	 15	 396	 right	 properTrial	 right	 1	 2.591
linesB	 61	 47	 1	 512	 0	 377	 right	 properTrial	 left	 1	 1.492
linesB	 61	 48	 1	 532	 20	 390	 absent	 properTrial	 right	 1	 9.737
linesB	 61	 49	 1	 510	 -2	 384	 right	 properTrial	 right	 1	 1.150
linesB	 61	 50	 1	 527	 -15	 370	 absent	 properTrial	 left	 1	 5.281
linesB	 61	 51	 1	 529	 17	 382	 absent	 properTrial	 right	 1	 8.141
linesB	 61	 52	 1	 520	 8	 378	 right	 properTrial	 right	 1	 1.078
linesB	 61	 53	 1	 515	 3	 381	 absent	 properTrial	 right	 1	 7.110
linesB	 61	 54	 1	 527	 15	 353	 left	 properTrial	 right	 1	 3.484
linesB	 61	 55	 1	 518	 -6	 412	 absent	 properTrial	 left	 1	 7.229
linesB	 61	 56	 1	 507	 -5	 380	 absent	 properTrial	 right	 1	 9.409
linesB	 61	 57	 1	 539	 27	 374	 left	 properTrial	 right	 1	 4.386
linesB	 61	 58	 1	 518	 6	 398	 right	 properTrial	 right	 1	 1.059
linesB	 61	 59	 1	 523	 11	 371	 left	 properTrial	 right	 1	 4.318
linesB	 61	 60	 1	 535	 23	 389	 left	 properTrial	 right	 0	 9.529
linesB	 61	 61	 1	 498	 14	 394	 absent	 properTrial	 left	 1	 9.292
linesB	 61	 62	 1	 534	 22	 381	 right	 properTrial	 right	 1	 0.978
linesB	 61	 63	 1	 551	 -39	 375	 right	 properTrial	 left	 1	 2.545
linesB	 61	 64	 1	 519	 -7	 379	 absent	 properTrial	 left	 1	 6.884
linesB	 61	 65	 1	 532	 -20	 397	 absent	 properTrial	 left	 1	 2.656
linesB	 61	 66	 1	 525	 -13	 356	 left	 properTrial	 left	 1	 1.425
linesB	 61	 67	 1	 525	 13	 386	 absent	 properTrial	 right	 1	 4.323
linesB	 61	 68	 1	 518	 6	 363	 left	 properTrial	 right	 1	 2.715
linesB	 61	 69	 1	 505	 -7	 394	 absent	 properTrial	 right	 1	 4.775
linesB	 61	 70	 1	 525	 -13	 371	 right	 properTrial	 left	 0	 6.409
linesB	 61	 71	 1	 517	 5	 390	 left	 properTrial	 right	 1	 2.206
linesB	 61	 72	 1	 524	 -12	 392	 absent	 properTrial	 left	 1	 8.204
linesB	 61	 73	 1	 538	 26	 347	 right	 properTrial	 right	 1	 1.005
linesB	 61	 74	 1	 520	 -8	 364	 right	 properTrial	 left	 0	 8.296
linesB	 61	 75	 1	 523	 11	 386	 absent	 properTrial	 right	 1	 8.431
linesB	 61	 76	 1	 518	 6	 384	 right	 properTrial	 right	 1	 0.972
linesB	 61	 77	 1	 506	 -6	 387	 absent	 properTrial	 right	 0	 7.463
linesB	 61	 78	 1	 510	 -2	 382	 left	 properTrial	 right	 1	 2.763
linesB	 61	 79	 1	 508	 -4	 417	 absent	 properTrial	 right	 1	 11.198
linesB	 61	 80	 1	 519	 7	 380	 absent	 properTrial	 right	 1	 9.671
linesB	 61	 81	 1	 522	 -10	 370	 absent	 properTrial	 left	 0	 2.332
linesB	 61	 82	 1	 505	 7	 394	 absent	 properTrial	 left	 1	 7.164
linesB	 61	 83	 1	 528	 16	 351	 right	 properTrial	 right	 1	 0.869
linesB	 61	 84	 1	 510	 2	 377	 left	 properTrial	 left	 1	 0.955
linesB	 61	 85	 1	 516	 -4	 400	 absent	 properTrial	 left	 1	 6.449
linesB	 61	 86	 1	 521	 9	 405	 right	 properTrial	 right	 1	 0.863
linesB	 61	 87	 1	 520	 -8	 381	 absent	 properTrial	 left	 1	 6.737
linesB	 61	 88	 1	 560	 48	 400	 left	 properTrial	 right	 1	 1.382
linesB	 61	 89	 1	 493	 19	 400	 left	 properTrial	 left	 1	 0.906
linesB	 61	 90	 1	 523	 -11	 379	 left	 properTrial	 left	 1	 0.545
linesB	 61	 91	 1	 495	 17	 394	 absent	 properTrial	 left	 1	 4.398
linesB	 61	 92	 1	 505	 7	 388	 left	 properTrial	 left	 1	 0.798
linesB	 61	 93	 1	 490	 22	 388	 absent	 properTrial	 left	 1	 5.999
linesB	 61	 94	 1	 493	 -19	 385	 left	 properTrial	 right	 1	 1.313
linesB	 61	 95	 1	 486	 26	 407	 right	 properTrial	 left	 0	 6.145
linesB	 61	 96	 1	 481	 -31	 409	 absent	 properTrial	 right	 1	 5.266
linesB	 61	 97	 1	 700	 -188	 405	 absent	 properTrial	 left	 1	 7.111
linesB	 61	 98	 1	 486	 -26	 389	 absent	 properTrial	 right	 1	 6.826
linesB	 61	 99	 1	 492	 -20	 399	 absent	 properTrial	 right	 1	 9.071
linesB	 61	 100	 1	 460	 -52	 380	 left	 properTrial	 right	 1	 3.479
linesB	 61	 101	 1	 480	 -32	 419	 absent	 properTrial	 right	 1	 8.028
linesB	 61	 102	 1	 464	 48	 381	 right	 properTrial	 left	 0	 7.804
linesB	 61	 103	 1	 472	 40	 396	 absent	 properTrial	 left	 1	 6.925
linesB	 61	 104	 1	 485	 -27	 400	 left	 properTrial	 right	 1	 1.627
linesB	 61	 105	 1	 473	 -39	 395	 right	 properTrial	 right	 1	 0.815
linesB	 61	 106	 1	 476	 36	 392	 absent	 properTrial	 left	 1	 8.771
linesB	 61	 107	 1	 492	 20	 376	 left	 properTrial	 left	 1	 0.987
linesB	 61	 108	 1	 488	 24	 406	 right	 properTrial	 left	 1	 0.782
linesB	 61	 109	 1	 497	 -15	 385	 absent	 properTrial	 right	 1	 6.532
linesB	 61	 110	 1	 491	 -21	 399	 absent	 properTrial	 right	 1	 8.660
linesB	 61	 111	 1	 498	 -14	 392	 right	 properTrial	 right	 1	 0.642
linesB	 61	 112	 1	 473	 39	 388	 absent	 properTrial	 left	 1	 6.722
linesB	 62	 17	 1	 510	 2	 376	 right	 properTrial	 left	 0	 2.555
linesB	 62	 18	 1	 517	 -5	 381	 left	 properTrial	 left	 1	 1.161
linesB	 62	 19	 1	 511	 1	 408	 absent	 properTrial	 left	 0	 1.628
linesB	 62	 20	 1	 488	 -24	 373	 absent	 properTrial	 right	 1	 2.423
linesB	 62	 21	 1	 513	 1	 393	 left	 properTrial	 right	 0	 2.922
linesB	 62	 22	 1	 507	 5	 385	 absent	 properTrial	 left	 1	 3.355
linesB	 62	 23	 1	 515	 -3	 393	 absent	 properTrial	 left	 1	 3.325
linesB	 62	 24	 1	 541	 -29	 359	 absent	 properTrial	 left	 1	 3.201
linesB	 62	 25	 1	 510	 2	 387	 right	 properTrial	 left	 0	 2.723
linesB	 62	 26	 1	 521	 -9	 356	 absent	 properTrial	 left	 1	 4.250
linesB	 62	 27	 1	 526	 -14	 352	 right	 properTrial	 left	 0	 3.246
linesB	 62	 28	 1	 510	 -2	 383	 absent	 properTrial	 right	 1	 3.547
linesB	 62	 29	 1	 510	 -2	 389	 right	 properTrial	 right	 1	 0.930
linesB	 62	 30	 1	 531	 19	 384	 right	 properTrial	 right	 1	 0.771
linesB	 62	 31	 1	 546	 -34	 353	 right	 properTrial	 left	 0	 3.046
linesB	 62	 32	 1	 518	 -6	 357	 absent	 properTrial	 left	 1	 3.842
linesB	 62	 33	 1	 519	 -7	 385	 left	 properTrial	 left	 1	 0.851
linesB	 62	 34	 1	 501	 11	 363	 right	 properTrial	 left	 0	 4.099
linesB	 62	 35	 1	 521	 -9	 337	 left	 properTrial	 left	 1	 0.768
linesB	 62	 36	 1	 498	 -14	 396	 absent	 properTrial	 right	 1	 3.987
linesB	 62	 37	 1	 502	 10	 412	 absent	 properTrial	 left	 1	 3.306
linesB	 62	 38	 1	 480	 -32	 391	 absent	 properTrial	 right	 0	 2.710
linesB	 62	 39	 1	 487	 -25	 387	 right	 properTrial	 right	 1	 0.753
linesB	 62	 40	 1	 476	 -36	 390	 absent	 properTrial	 right	 1	 4.069
linesB	 62	 41	 1	 512	 0	 355	 left	 properTrial	 left	 1	 0.870
linesB	 62	 42	 1	 492	 -20	 350	 left	 properTrial	 right	 0	 3.352
linesB	 62	 43	 1	 506	 -6	 370	 absent	 properTrial	 right	 0	 3.870
linesB	 62	 44	 1	 532	 20	 399	 absent	 properTrial	 right	 1	 4.535
linesB	 62	 45	 1	 528	 16	 389	 absent	 properTrial	 right	 1	 4.652
linesB	 62	 46	 1	 541	 -29	 364	 absent	 properTrial	 left	 1	 4.155
linesB	 62	 47	 1	 511	 -1	 422	 left	 properTrial	 right	 1	 3.540
linesB	 62	 48	 1	 527	 -15	 369	 absent	 properTrial	 left	 1	 4.402
linesB	 62	 49	 1	 527	 -15	 375	 left	 properTrial	 left	 1	 0.813
linesB	 62	 50	 1	 529	 -17	 433	 absent	 properTrial	 left	 1	 4.489
linesB	 62	 51	 1	 515	 -3	 369	 absent	 properTrial	 left	 1	 4.033
linesB	 62	 52	 1	 510	 2	 400	 right	 properTrial	 left	 0	 3.661
linesB	 62	 53	 1	 511	 1	 395	 left	 properTrial	 left	 1	 0.691
linesB	 62	 54	 1	 512	 0	 409	 absent	 properTrial	 right	 1	 4.520
linesB	 62	 55	 1	 522	 -10	 369	 right	 properTrial	 left	 0	 4.243
linesB	 62	 56	 1	 519	 7	 386	 right	 properTrial	 right	 1	 0.882
linesB	 62	 57	 1	 505	 7	 410	 right	 properTrial	 left	 0	 5.124
linesB	 62	 58	 1	 517	 5	 371	 absent	 properTrial	 right	 1	 4.687
linesB	 62	 59	 1	 528	 -16	 375	 right	 properTrial	 left	 1	 4.372
linesB	 62	 60	 1	 513	 -1	 393	 left	 properTrial	 left	 1	 0.808
linesB	 62	 61	 1	 503	 9	 424	 absent	 properTrial	 left	 1	 4.260
linesB	 62	 62	 1	 505	 7	 391	 absent	 properTrial	 left	 1	 4.022
linesB	 62	 63	 1	 496	 -16	 398	 absent	 properTrial	 right	 1	 4.282
linesB	 62	 64	 1	 510	 -2	 383	 right	 properTrial	 right	 1	 0.795
linesB	 62	 65	 1	 523	 -11	 354	 absent	 properTrial	 left	 1	 3.197
linesB	 62	 66	 1	 520	 8	 386	 right	 properTrial	 right	 1	 0.861
linesB	 62	 67	 1	 523	 11	 384	 absent	 properTrial	 right	 1	 3.360
linesB	 62	 68	 1	 518	 -6	 384	 right	 properTrial	 left	 0	 4.634
linesB	 62	 69	 1	 511	 -1	 346	 right	 properTrial	 right	 1	 0.733
linesB	 62	 70	 1	 504	 -8	 341	 right	 properTrial	 right	 1	 0.757
linesB	 62	 71	 1	 503	 9	 379	 right	 properTrial	 left	 1	 3.394
linesB	 62	 72	 1	 509	 3	 408	 right	 properTrial	 left	 1	 1.451
linesB	 62	 73	 1	 516	 -4	 376	 absent	 properTrial	 left	 1	 3.615
linesB	 62	 74	 1	 522	 -10	 396	 left	 properTrial	 left	 1	 0.683
linesB	 62	 75	 1	 520	 8	 351	 absent	 properTrial	 right	 1	 4.146
linesB	 62	 76	 1	 521	 -9	 361	 absent	 properTrial	 left	 1	 3.700
linesB	 62	 77	 1	 514	 2	 378	 absent	 properTrial	 right	 1	 4.602
linesB	 62	 78	 1	 525	 -13	 340	 absent	 properTrial	 left	 1	 3.968
linesB	 62	 79	 1	 514	 2	 360	 absent	 properTrial	 right	 1	 4.377
linesB	 62	 80	 1	 504	 8	 439	 left	 properTrial	 left	 1	 0.841
linesB	 62	 81	 1	 520	 -8	 367	 left	 properTrial	 left	 1	 0.731
linesB	 62	 82	 1	 519	 7	 413	 left	 properTrial	 right	 0	 4.212
linesB	 62	 83	 1	 530	 -18	 413	 right	 properTrial	 left	 0	 4.246
linesB	 62	 84	 1	 510	 2	 397	 right	 properTrial	 left	 1	 0.816
linesB	 62	 85	 1	 541	 29	 437	 absent	 properTrial	 right	 1	 4.371
linesB	 62	 86	 1	 521	 -9	 386	 absent	 properTrial	 left	 1	 4.080
linesB	 62	 87	 1	 509	 -3	 386	 absent	 properTrial	 right	 1	 4.436
linesB	 62	 88	 1	 519	 -7	 383	 absent	 properTrial	 left	 1	 4.779
linesB	 62	 89	 1	 508	 4	 385	 absent	 properTrial	 left	 1	 3.779
linesB	 62	 90	 1	 503	 -9	 349	 absent	 properTrial	 right	 1	 4.891
linesB	 62	 91	 1	 497	 15	 380	 left	 properTrial	 left	 1	 0.809
linesB	 62	 92	 1	 484	 28	 405	 right	 properTrial	 left	 1	 5.266
linesB	 62	 93	 1	 481	 -31	 342	 absent	 properTrial	 right	 1	 5.264
linesB	 62	 94	 1	 522	 -10	 342	 absent	 properTrial	 left	 1	 4.300
linesB	 62	 95	 1	 515	 3	 372	 absent	 properTrial	 right	 1	 5.093
linesB	 62	 96	 1	 517	 5	 364	 right	 properTrial	 right	 1	 1.008
linesB	 62	 97	 1	 519	 7	 384	 left	 properTrial	 right	 0	 4.656
linesB	 62	 98	 1	 524	 12	 363	 absent	 properTrial	 right	 1	 4.376
linesB	 62	 99	 1	 514	 2	 360	 absent	 properTrial	 right	 1	 6.030
linesB	 62	 100	 1	 504	 -8	 384	 absent	 properTrial	 right	 1	 3.967
linesB	 62	 101	 1	 518	 -6	 357	 absent	 properTrial	 left	 1	 4.495
linesB	 62	 102	 1	 520	 8	 342	 left	 properTrial	 right	 0	 5.223
linesB	 62	 103	 1	 493	 19	 327	 left	 properTrial	 left	 1	 0.790
linesB	 62	 104	 1	 523	 -11	 338	 left	 properTrial	 left	 1	 0.764
linesB	 62	 105	 1	 503	 9	 334	 left	 properTrial	 left	 1	 0.745
linesB	 62	 106	 1	 492	 -20	 359	 left	 properTrial	 right	 0	 3.809
linesB	 62	 107	 1	 523	 11	 359	 absent	 properTrial	 right	 1	 3.784
linesB	 62	 108	 1	 528	 16	 364	 left	 properTrial	 right	 1	 4.798
linesB	 62	 109	 1	 525	 -13	 360	 right	 properTrial	 left	 0	 4.370
linesB	 62	 110	 1	 518	 -6	 362	 left	 properTrial	 left	 1	 0.733
linesB	 62	 111	 1	 524	 12	 360	 absent	 properTrial	 right	 1	 4.258
linesB	 62	 112	 1	 514	 2	 355	 absent	 properTrial	 right	 1	 4.620
linesB	 64	 17	 1	 526	 -14	 388	 left	 properTrial	 left	 1	 2.919
linesB	 64	 18	 1	 512	 0	 371	 right	 properTrial	 left	 0	 8.242
linesB	 64	 19	 1	 510	 -2	 379	 right	 properTrial	 right	 1	 2.183
linesB	 64	 20	 1	 509	 -3	 380	 left	 properTrial	 right	 0	 12.279
linesB	 64	 21	 1	 512	 0	 391	 left	 properTrial	 left	 1	 1.769
linesB	 64	 22	 1	 0	 0	 0	 absent	 properTrial	 right	 1	 16.009
